,0,1
352,"(210, 0.81999999999999984, -0.76000000000000012)","(-2214.1999510000001, 5)"
353,"(210, 0.97999999999999976, -0.6000000000000002)","(-2213.119995, 5)"
354,"(210, 0.97999999999999976, -0.68000000000000016)","(-2213.119995, 5)"
355,"(178, 1.0599999999999996, -0.76000000000000012)","(-2212.3499749999996, 5)"
356,"(178, 1.0599999999999996, -0.84000000000000008)","(-2212.3499749999996, 5)"
357,"(210, 2.0999999999999992, -0.84000000000000008)","(-2208.4399410000001, 3)"
358,"(202, 2.0999999999999992, -1.0)","(-2208.4399410000001, 3)"
359,"(194, 2.1799999999999993, -0.92000000000000004)","(-2208.4399410000001, 3)"
360,"(186, 2.1799999999999993, -1.0)","(-2208.4399410000001, 3)"
361,"(186, 2.1799999999999993, -0.92000000000000004)","(-2208.4399410000001, 3)"
362,"(210, 2.0999999999999992, -0.92000000000000004)","(-2208.4399410000001, 3)"
363,"(186, 2.1799999999999993, -0.84000000000000008)","(-2208.4399410000001, 3)"
364,"(194, 2.1799999999999993, -0.84000000000000008)","(-2208.4399410000001, 3)"
365,"(202, 2.0999999999999992, -0.92000000000000004)","(-2208.4399410000001, 3)"
366,"(178, 2.2599999999999989, -0.92000000000000004)","(-2208.4399410000001, 3)"
367,"(186, 2.1799999999999993, -0.76000000000000012)","(-2208.4399410000001, 3)"
368,"(178, 2.2599999999999989, -1.0)","(-2208.4399410000001, 3)"
369,"(202, 2.0999999999999992, -0.84000000000000008)","(-2208.4399410000001, 3)"
370,"(194, 2.1799999999999993, -1.0)","(-2208.4399410000001, 3)"
371,"(210, 0.97999999999999976, -0.76000000000000012)","(-2207.380005, 5)"
372,"(122, 1.4599999999999995, -0.92000000000000004)","(-2207.1999509999996, 7)"
373,"(122, 1.3799999999999994, -0.92000000000000004)","(-2207.1999509999996, 7)"
374,"(114, 1.6199999999999994, -1.0)","(-2202.2199709999995, 7)"
375,"(114, 1.5399999999999996, -1.0)","(-2202.2199709999995, 7)"
376,"(114, 1.6999999999999993, -1.0)","(-2202.2199709999995, 7)"
377,"(162, 1.2199999999999998, -0.92000000000000004)","(-2200.75, 5)"
378,"(178, 1.1399999999999997, -0.84000000000000008)","(-2200.0699459999996, 5)"
379,"(178, 1.1399999999999997, -0.76000000000000012)","(-2200.0699459999996, 5)"
380,"(114, 2.339999999999999, -1.0)","(-2197.3599850000001, 3)"
381,"(170, 1.2199999999999998, -0.84000000000000008)","(-2195.2899170000001, 5)"
382,"(170, 1.1399999999999997, -0.84000000000000008)","(-2195.2899170000001, 5)"
383,"(138, 1.9399999999999993, -0.84000000000000008)","(-2193.3699939999997, 5)"
384,"(138, 1.9399999999999993, -0.92000000000000004)","(-2193.3699939999997, 5)"
385,"(138, 1.9399999999999993, -1.0)","(-2193.3699939999997, 5)"
386,"(202, 0.81999999999999984, -0.68000000000000016)","(-2192.5999750000001, 5)"
387,"(122, 2.0999999999999992, -0.92000000000000004)","(-2192.23999, 5)"
388,"(122, 2.1799999999999993, -0.92000000000000004)","(-2192.23999, 5)"
389,"(114, 1.7799999999999994, -1.0)","(-2190.6500249999999, 7)"
390,"(178, 1.2199999999999998, -0.84000000000000008)","(-2190.4699710000004, 5)"
391,"(178, 1.2199999999999998, -0.76000000000000012)","(-2190.4699710000004, 5)"
392,"(162, 1.2199999999999998, -1.0)","(-2188.5, 5)"
393,"(146, 1.5399999999999996, -1.0)","(-2188.2899159999997, 5)"
394,"(146, 1.4599999999999995, -1.0)","(-2188.2899159999997, 5)"
395,"(122, 2.419999999999999, -0.92000000000000004)","(-2187.1899409999996, 3)"
396,"(114, 2.419999999999999, -1.0)","(-2187.1899409999996, 3)"
397,"(202, 0.73999999999999988, -0.76000000000000012)","(-2186.8599850000001, 5)"
398,"(202, 0.81999999999999984, -0.76000000000000012)","(-2186.8599850000001, 5)"
399,"(202, 0.8999999999999998, -0.68000000000000016)","(-2185.780029, 5)"
400,"(122, 2.0199999999999991, -1.0)","(-2185.73999, 5)"
401,"(178, 1.2999999999999996, -0.76000000000000012)","(-2185.329956, 5)"
402,"(178, 1.2999999999999996, -0.84000000000000008)","(-2185.329956, 5)"
403,"(170, 1.1399999999999997, -1.0)","(-2183.0399170000001, 5)"
404,"(170, 1.1399999999999997, -0.92000000000000004)","(-2183.0399170000001, 5)"
405,"(170, 1.2199999999999998, -1.0)","(-2183.0399170000001, 5)"
406,"(170, 1.2199999999999998, -0.92000000000000004)","(-2183.0399170000001, 5)"
407,"(146, 1.6199999999999994, -1.0)","(-2182.7700189999996, 5)"
408,"(122, 2.2599999999999989, -0.92000000000000004)","(-2180.540039, 5)"
409,"(202, 0.8999999999999998, -0.76000000000000012)","(-2180.040039, 5)"
410,"(122, 1.3799999999999994, -1.0)","(-2178.7698969999997, 7)"
411,"(122, 1.4599999999999995, -1.0)","(-2178.7698969999997, 7)"
412,"(162, 1.5399999999999996, -0.92000000000000004)","(-2177.3499749999996, 5)"
413,"(162, 1.3799999999999994, -0.92000000000000004)","(-2177.3499749999996, 5)"
414,"(162, 1.2999999999999996, -0.92000000000000004)","(-2177.3499749999996, 5)"
415,"(162, 1.4599999999999995, -0.92000000000000004)","(-2177.3499749999996, 5)"
416,"(122, 1.5399999999999996, -0.92000000000000004)","(-2175.5599359999997, 7)"
417,"(122, 1.6199999999999994, -0.92000000000000004)","(-2175.5599359999997, 7)"
418,"(146, 1.6999999999999993, -1.0)","(-2175.1300039999996, 5)"
419,"(146, 1.7799999999999994, -1.0)","(-2175.1300039999996, 5)"
420,"(146, 1.9399999999999993, -0.84000000000000008)","(-2174.3900139999996, 5)"
421,"(146, 1.9399999999999993, -0.92000000000000004)","(-2174.3900139999996, 5)"
422,"(170, 1.3799999999999994, -0.84000000000000008)","(-2171.8898919999992, 5)"
423,"(170, 1.2999999999999996, -0.84000000000000008)","(-2171.8898919999992, 5)"
424,"(170, 1.4599999999999995, -0.84000000000000008)","(-2171.8898919999992, 5)"
425,"(218, 0.81999999999999984, -1.0)","(-2171.5399170000001, 3)"
426,"(218, 0.97999999999999976, -0.92000000000000004)","(-2171.5399170000001, 3)"
427,"(218, 0.8999999999999998, -0.92000000000000004)","(-2171.5399170000001, 3)"
428,"(218, 0.97999999999999976, -1.0)","(-2171.5399170000001, 3)"
429,"(218, 1.1399999999999997, -0.92000000000000004)","(-2171.5399170000001, 3)"
430,"(218, 0.73999999999999988, -1.0)","(-2171.5399170000001, 3)"
431,"(218, 1.0599999999999996, -0.92000000000000004)","(-2171.5399170000001, 3)"
432,"(218, 0.5, -0.92000000000000004)","(-2171.5399170000001, 3)"
433,"(218, 1.1399999999999997, -1.0)","(-2171.5399170000001, 3)"
434,"(218, 0.65999999999999992, -1.0)","(-2171.5399170000001, 3)"
435,"(218, 0.81999999999999984, -0.92000000000000004)","(-2171.5399170000001, 3)"
436,"(218, 0.8999999999999998, -1.0)","(-2171.5399170000001, 3)"
437,"(218, 1.0599999999999996, -1.0)","(-2171.5399170000001, 3)"
438,"(218, 0.65999999999999992, -0.92000000000000004)","(-2171.5399170000001, 3)"
439,"(218, 0.5, -1.0)","(-2171.5399170000001, 3)"
440,"(218, 0.73999999999999988, -0.92000000000000004)","(-2171.5399170000001, 3)"
441,"(218, 0.57999999999999996, -1.0)","(-2171.5399170000001, 3)"
442,"(218, 0.57999999999999996, -0.92000000000000004)","(-2171.5399170000001, 3)"
443,"(154, 1.3799999999999994, -1.0)","(-2171.2199699999996, 5)"
444,"(154, 1.4599999999999995, -1.0)","(-2171.2199699999996, 5)"
445,"(154, 1.2999999999999996, -1.0)","(-2171.2199699999996, 5)"
446,"(154, 1.5399999999999996, -1.0)","(-2171.2199699999996, 5)"
447,"(154, 1.6199999999999994, -1.0)","(-2171.2199699999996, 5)"
448,"(122, 1.6999999999999993, -0.92000000000000004)","(-2170.040039, 7)"
449,"(210, 0.57999999999999996, -1.0)","(-2169.099976, 3)"
450,"(210, 1.1399999999999997, -1.0)","(-2169.099976, 3)"
451,"(210, 1.2199999999999998, -1.0)","(-2169.099976, 3)"
452,"(210, 0.73999999999999988, -1.0)","(-2169.099976, 3)"
453,"(210, 0.97999999999999976, -1.0)","(-2169.099976, 3)"
454,"(210, 0.81999999999999984, -1.0)","(-2169.099976, 3)"
455,"(210, 0.8999999999999998, -1.0)","(-2169.099976, 3)"
456,"(210, 0.65999999999999992, -1.0)","(-2169.099976, 3)"
457,"(210, 1.0599999999999996, -1.0)","(-2169.099976, 3)"
458,"(210, 0.5, -1.0)","(-2169.099976, 3)"
459,"(154, 1.7799999999999994, -0.92000000000000004)","(-2169.0101319999999, 5)"
460,"(154, 1.7799999999999994, -0.84000000000000008)","(-2169.0101319999999, 5)"
461,"(162, 1.6199999999999994, -0.84000000000000008)","(-2167.3900149999999, 5)"
462,"(162, 1.4599999999999995, -1.0)","(-2165.0999749999996, 5)"
463,"(162, 1.2999999999999996, -1.0)","(-2165.0999749999996, 5)"
464,"(162, 1.3799999999999994, -1.0)","(-2165.0999749999996, 5)"
465,"(162, 1.5399999999999996, -1.0)","(-2165.0999749999996, 5)"
466,"(202, 2.1799999999999993, -1.0)","(-2164.5999750000001, 3)"
467,"(202, 2.1799999999999993, -0.84000000000000008)","(-2164.5999750000001, 3)"
468,"(202, 2.1799999999999993, -0.92000000000000004)","(-2164.5999750000001, 3)"
469,"(122, 2.339999999999999, -0.92000000000000004)","(-2164.4600829999999, 5)"
470,"(138, 1.3799999999999994, -0.84000000000000008)","(-2164.2199699999996, 7)"
471,"(130, 1.3799999999999994, -0.84000000000000008)","(-2164.2199699999996, 7)"
472,"(138, 1.3799999999999994, -0.92000000000000004)","(-2164.2199699999996, 7)"
473,"(154, 1.8599999999999994, -0.92000000000000004)","(-2161.9600829999995, 5)"
474,"(154, 1.8599999999999994, -0.84000000000000008)","(-2161.9600829999995, 5)"
475,"(162, 1.6999999999999993, -0.84000000000000008)","(-2161.8701179999998, 5)"
476,"(210, 1.2999999999999996, -1.0)","(-2160.9000249999999, 3)"
477,"(218, 1.2999999999999996, -0.92000000000000004)","(-2160.9000249999999, 3)"
478,"(218, 1.2999999999999996, -1.0)","(-2160.9000249999999, 3)"
479,"(218, 1.2199999999999998, -0.92000000000000004)","(-2160.9000249999999, 3)"
480,"(218, 1.2199999999999998, -1.0)","(-2160.9000249999999, 3)"
481,"(138, 2.0199999999999991, -0.84000000000000008)","(-2160.8499750000001, 5)"
482,"(130, 2.0199999999999991, -1.0)","(-2160.8499750000001, 5)"
483,"(138, 2.0199999999999991, -1.0)","(-2160.8499750000001, 5)"
484,"(130, 2.0199999999999991, -0.84000000000000008)","(-2160.8499750000001, 5)"
485,"(146, 2.0199999999999991, -0.84000000000000008)","(-2160.8499750000001, 5)"
486,"(130, 2.0199999999999991, -0.92000000000000004)","(-2160.8499750000001, 5)"
487,"(146, 2.0199999999999991, -0.92000000000000004)","(-2160.8499750000001, 5)"
488,"(130, 2.0999999999999992, -0.92000000000000004)","(-2160.8499750000001, 5)"
489,"(130, 2.0999999999999992, -1.0)","(-2160.8499750000001, 5)"
490,"(122, 2.1799999999999993, -1.0)","(-2160.8499750000001, 5)"
491,"(138, 2.0199999999999991, -0.92000000000000004)","(-2160.8499750000001, 5)"
492,"(130, 2.0999999999999992, -0.84000000000000008)","(-2160.8499750000001, 5)"
493,"(122, 2.0999999999999992, -1.0)","(-2160.8499750000001, 5)"
494,"(170, 1.3799999999999994, -1.0)","(-2159.6398919999992, 5)"
495,"(170, 1.2999999999999996, -0.92000000000000004)","(-2159.6398919999992, 5)"
496,"(170, 1.4599999999999995, -0.92000000000000004)","(-2159.6398919999992, 5)"
497,"(170, 1.4599999999999995, -1.0)","(-2159.6398919999992, 5)"
498,"(170, 1.3799999999999994, -0.92000000000000004)","(-2159.6398919999992, 5)"
499,"(170, 1.2999999999999996, -1.0)","(-2159.6398919999992, 5)"
500,"(170, 1.5399999999999996, -0.84000000000000008)","(-2158.5499259999997, 5)"
501,"(186, 0.81999999999999984, -0.44000000000000028)","(-2158.4299310000001, 7)"
502,"(186, 0.81999999999999984, -0.36000000000000032)","(-2158.4299310000001, 7)"
503,"(154, 1.6999999999999993, -1.0)","(-2158.0600579999996, 5)"
504,"(154, 1.7799999999999994, -1.0)","(-2158.0600579999996, 5)"
505,"(114, 1.8599999999999994, -1.0)","(-2157.2301029999999, 7)"
506,"(162, 1.6199999999999994, -0.92000000000000004)","(-2156.4399409999996, 5)"
507,"(186, 0.8999999999999998, -0.36000000000000032)","(-2156.4299310000001, 7)"
508,"(186, 0.8999999999999998, -0.44000000000000028)","(-2156.4299310000001, 7)"
509,"(122, 2.419999999999999, -1.0)","(-2155.7999259999997, 3)"
510,"(194, 0.81999999999999984, -0.44000000000000028)","(-2154.8099360000006, 7)"
511,"(194, 0.81999999999999984, -0.36000000000000032)","(-2154.8099360000006, 7)"
512,"(130, 1.3799999999999994, -0.92000000000000004)","(-2154.6199949999996, 7)"
513,"(138, 1.3799999999999994, -1.0)","(-2154.6199949999996, 7)"
514,"(130, 1.3799999999999994, -1.0)","(-2154.6199949999996, 7)"
515,"(106, 2.2599999999999989, -1.0)","(-2154.4799800000001, 5)"
516,"(106, 2.339999999999999, -1.0)","(-2154.4799800000001, 5)"
517,"(162, 1.7799999999999994, -0.84000000000000008)","(-2154.2301029999999, 5)"
518,"(210, 1.3799999999999994, -1.0)","(-2153.959961, 3)"
519,"(218, 1.3799999999999994, -0.92000000000000004)","(-2153.959961, 3)"
520,"(218, 1.3799999999999994, -1.0)","(-2153.959961, 3)"
521,"(146, 1.8599999999999994, -1.0)","(-2153.7299799999996, 5)"
522,"(178, 1.3799999999999994, -0.84000000000000008)","(-2153.4599599999992, 5)"
523,"(178, 1.3799999999999994, -0.76000000000000012)","(-2153.4599599999992, 5)"
524,"(178, 0.57999999999999996, -0.76000000000000012)","(-2153.3100580000005, 7)"
525,"(178, 0.5, -0.76000000000000012)","(-2153.3100580000005, 7)"
526,"(178, 0.65999999999999992, -0.76000000000000012)","(-2153.3100580000005, 7)"
527,"(154, 1.8599999999999994, -1.0)","(-2151.0100089999996, 5)"
528,"(162, 1.6999999999999993, -0.92000000000000004)","(-2150.9200439999995, 5)"
529,"(122, 1.1399999999999997, -0.92000000000000004)","(-2150.5498049999997, 9)"
530,"(122, 1.2199999999999998, -0.92000000000000004)","(-2150.5498049999997, 9)"
531,"(122, 1.7799999999999994, -0.92000000000000004)","(-2150.150024, 7)"
532,"(122, 2.2599999999999989, -1.0)","(-2149.1500239999996, 5)"
533,"(122, 1.2999999999999996, -0.92000000000000004)","(-2148.1999509999996, 9)"
534,"(162, 1.8599999999999994, -0.84000000000000008)","(-2147.1800539999995, 5)"
535,"(122, 1.6199999999999994, -1.0)","(-2147.1298819999997, 7)"
536,"(122, 1.5399999999999996, -1.0)","(-2147.1298819999997, 7)"
537,"(170, 1.5399999999999996, -1.0)","(-2146.2999259999997, 5)"
538,"(170, 1.5399999999999996, -0.92000000000000004)","(-2146.2999259999997, 5)"
539,"(178, 1.4599999999999995, -0.84000000000000008)","(-2146.2999259999997, 5)"
540,"(178, 1.4599999999999995, -0.76000000000000012)","(-2146.2999259999997, 5)"
541,"(218, 0.8999999999999998, -0.28000000000000036)","(-2146.2398670000002, 7)"
542,"(122, 1.8599999999999994, -0.92000000000000004)","(-2144.9801029999999, 7)"
543,"(194, 0.57999999999999996, -0.76000000000000012)","(-2144.8398429999997, 7)"
544,"(194, 0.5, -0.76000000000000012)","(-2144.8398429999997, 7)"
545,"(186, 0.81999999999999984, -0.52000000000000024)","(-2144.7299799999996, 7)"
546,"(162, 1.6199999999999994, -1.0)","(-2144.1899409999996, 5)"
547,"(210, 0.8999999999999998, -0.36000000000000032)","(-2143.7999260000001, 7)"
548,"(162, 1.7799999999999994, -0.92000000000000004)","(-2143.2800289999996, 5)"
549,"(114, 1.3799999999999994, -1.0)","(-2143.2199709999995, 9)"
550,"(114, 1.4599999999999995, -1.0)","(-2143.2199709999995, 9)"
551,"(186, 0.8999999999999998, -0.52000000000000024)","(-2142.7299799999996, 7)"
552,"(218, 1.5399999999999996, -0.92000000000000004)","(-2142.559937, 3)"
553,"(210, 1.4599999999999995, -1.0)","(-2142.559937, 3)"
554,"(218, 1.4599999999999995, -1.0)","(-2142.559937, 3)"
555,"(210, 1.5399999999999996, -1.0)","(-2142.559937, 3)"
556,"(218, 1.4599999999999995, -0.92000000000000004)","(-2142.559937, 3)"
557,"(218, 1.5399999999999996, -1.0)","(-2142.559937, 3)"
558,"(106, 2.419999999999999, -1.0)","(-2142.2299800000001, 5)"
559,"(114, 1.9399999999999993, -1.0)","(-2141.8900149999999, 7)"
560,"(130, 1.5399999999999996, -0.84000000000000008)","(-2141.5198959999998, 7)"
561,"(138, 1.4599999999999995, -0.92000000000000004)","(-2141.5198959999998, 7)"
562,"(138, 1.4599999999999995, -0.84000000000000008)","(-2141.5198959999998, 7)"
563,"(130, 1.6199999999999994, -0.84000000000000008)","(-2141.5198959999998, 7)"
564,"(130, 1.4599999999999995, -0.84000000000000008)","(-2141.5198959999998, 7)"
565,"(130, 2.2599999999999989, -0.84000000000000008)","(-2138.9799799999992, 5)"
566,"(138, 2.1799999999999993, -0.84000000000000008)","(-2138.9799799999992, 5)"
567,"(138, 2.1799999999999993, -0.92000000000000004)","(-2138.9799799999992, 5)"
568,"(138, 2.0999999999999992, -0.92000000000000004)","(-2138.9799799999992, 5)"
569,"(130, 2.1799999999999993, -1.0)","(-2138.9799799999992, 5)"
570,"(130, 2.1799999999999993, -0.84000000000000008)","(-2138.9799799999992, 5)"
571,"(130, 2.2599999999999989, -1.0)","(-2138.9799799999992, 5)"
572,"(130, 2.1799999999999993, -0.92000000000000004)","(-2138.9799799999992, 5)"
573,"(138, 2.1799999999999993, -1.0)","(-2138.9799799999992, 5)"
574,"(130, 2.2599999999999989, -0.92000000000000004)","(-2138.9799799999992, 5)"
575,"(138, 2.0999999999999992, -1.0)","(-2138.9799799999992, 5)"
576,"(138, 2.0999999999999992, -0.84000000000000008)","(-2138.9799799999992, 5)"
577,"(162, 1.6999999999999993, -1.0)","(-2138.6700439999995, 5)"
578,"(130, 2.419999999999999, -1.0)","(-2138.520019, 3)"
579,"(138, 2.339999999999999, -0.84000000000000008)","(-2138.520019, 3)"
580,"(138, 2.339999999999999, -1.0)","(-2138.520019, 3)"
581,"(130, 2.419999999999999, -0.84000000000000008)","(-2138.520019, 3)"
582,"(138, 2.339999999999999, -0.92000000000000004)","(-2138.520019, 3)"
583,"(130, 2.419999999999999, -0.92000000000000004)","(-2138.520019, 3)"
584,"(170, 1.6999999999999993, -0.84000000000000008)","(-2137.7899159999997, 5)"
585,"(170, 1.6199999999999994, -0.84000000000000008)","(-2137.7899159999997, 5)"
586,"(130, 1.6999999999999993, -0.84000000000000008)","(-2136.270019, 7)"
587,"(162, 1.8599999999999994, -0.92000000000000004)","(-2136.2299799999996, 5)"
588,"(218, 0.73999999999999988, -0.52000000000000024)","(-2135.6298820000002, 7)"
589,"(218, 0.81999999999999984, -0.52000000000000024)","(-2135.6298820000002, 7)"
590,"(218, 0.8999999999999998, -0.44000000000000028)","(-2133.9898670000002, 7)"
591,"(218, 0.8999999999999998, -0.36000000000000032)","(-2133.9898670000002, 7)"
592,"(210, 0.5, -0.76000000000000012)","(-2133.8298329999998, 7)"
593,"(210, 0.57999999999999996, -0.76000000000000012)","(-2133.8298329999998, 7)"
594,"(210, 0.65999999999999992, -0.76000000000000012)","(-2133.8298329999998, 7)"
595,"(210, 0.65999999999999992, -0.6000000000000002)","(-2133.1899410000001, 7)"
596,"(210, 0.81999999999999984, -0.6000000000000002)","(-2133.1899410000001, 7)"
597,"(210, 0.73999999999999988, -0.6000000000000002)","(-2133.1899410000001, 7)"
598,"(122, 2.339999999999999, -1.0)","(-2133.0700679999991, 5)"
599,"(130, 2.339999999999999, -0.92000000000000004)","(-2133.0700679999991, 5)"
600,"(130, 2.339999999999999, -0.84000000000000008)","(-2133.0700679999991, 5)"
601,"(130, 2.339999999999999, -1.0)","(-2133.0700679999991, 5)"
602,"(186, 0.81999999999999984, -0.6000000000000002)","(-2132.4799799999996, 7)"
603,"(210, 0.65999999999999992, -0.68000000000000016)","(-2132.0898429999997, 7)"
604,"(210, 0.5, -0.68000000000000016)","(-2132.0898429999997, 7)"
605,"(210, 0.57999999999999996, -0.68000000000000016)","(-2132.0898429999997, 7)"
606,"(130, 1.5399999999999996, -1.0)","(-2131.9199209999997, 7)"
607,"(130, 1.6199999999999994, -1.0)","(-2131.9199209999997, 7)"
608,"(138, 1.4599999999999995, -1.0)","(-2131.9199209999997, 7)"
609,"(130, 1.4599999999999995, -1.0)","(-2131.9199209999997, 7)"
610,"(130, 1.5399999999999996, -0.92000000000000004)","(-2131.9199209999997, 7)"
611,"(130, 1.6199999999999994, -0.92000000000000004)","(-2131.9199209999997, 7)"
612,"(130, 1.4599999999999995, -0.92000000000000004)","(-2131.9199209999997, 7)"
